number,operator,date,shot,TFoffset,d-tacq,TFdtacq,a039,a039_TF,comment,CB1[kV],Start [us],Crowbar [us],CB2[kV],delay[us],Crowbar [us],FC TF [kV],TF[kV],delay[us],FCTF[kV],delay[us],Crowbar[us],EF[A],Electrode [kV],delay   [us],OH,gas,gas pressure,delay[s],予備電離,Solenoid,delay,fast camera ,width,ショットの種類,Magnetic Probe comments,Max(PSI),Max(PSI),Gun[kV],Gun_delay[us],,DopplerDelay,Dopplerwidth[μs],SXR exposure,SXR interval,Gain of Framing,Gain of CMOS,Period (Start time)
,,230119,73,,10543,10540,482,479,,39,,,38,,,,-1.5,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,450
,,230119,74,,10544,,483,479,EF120Aに変更,39,,,38,,,,-1.5,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,450
,,230119,75,,10545,,484,479,失敗、CB1放電ミス,39,,,38,,,,-1.5,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,miss
,"Doi, Funato",230124,1,,10547,,486,,TFonly,0,,,0,,,,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,2,,10548,,487,,TFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,3,,10549,,488,,TFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,4,,10550,,489,,"TFonly,a039とれていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,5,,10551,,490,,PFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,6,,10552,,491,,"PFonly,a038ノイズ多い",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,7,,10553,10549,492,488,プラズマついていない？,39,,,39,,,,4,,,,,150,,,,H,7.68,,,,,,,,,,,,,,,,,,,,
,,230124,8,,10554,10549,493,488,プラズマついていない？,39,,,39,,,,4,,,,,150,,,,,8.32,,,,,,,,,,,,,,,,,,,,
,,230124,9,,10555,10549,494,488,TF付け忘れ、PF片側放電せず,39,,,39,,,,0,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,10,,10556,10549,495,488,CB3　PF片側放電せず,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230124,11,,10557,10549,496,488,CB3　PF片側放電せず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Funato,Doi,Takeda",230125,1,,10558,,497,,"TFonly, ロゴスキー積分機Ch5,7入れ替わり",0,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,2,,10559,,498,,"PFonly, ロゴスキー積分機Ch5,7入れ替わり",39,,,39,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,3,,10560,,499,,"PFonly.,ロゴスキーCh5波形変",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,4,,10561,10558,500,497,ST,39,,,39,,,,4,,,,,150,,,,H,1,,,,,,,,,,,,,,,,,,,,
,,230125,5,,10562,10558,501,497,,39,,,39,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,
,,230125,6,,10563,10558,502,497,,39,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,7,,10564,,503,,PFonly,39,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,8,,10565,10558,504,497,ロゴスキー波形保存し忘れ,39,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,9,,10566,10558,505,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,10,,10567,10558,506,497,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,
,,230125,11,,10568,10558,507,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,12,,10569,10558,508,497,PFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,13,,10570,10558,509,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,14,,10571,10558,510,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,15,,10572,10558,511,497,,39,,,38,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,16,,10573,10558,512,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,17,,10574,10558,513,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,18,,10575,10558,514,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,19,,10576,10558,515,497,プラズマ片側のみ、ロゴスキーch7変,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,20,,10577,10558,516,497,プラズマ片側のみ、ロゴスキーch7変,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,21,,10578,10558,517,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,22,,10579,10558,518,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,23,,10580,10558,519,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,24,,10581,10558,520,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,25,,10582,10558,521,497,放電ずれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,26,,10583,10558,522,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,27,,10584,10558,523,497,ch5積分器変更,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,28,,10585,10558,524,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,29,,10586,10558,525,497,ロゴスキーgood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,30,,10587,10558,526,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,31,,10588,10558,527,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,32,,10589,10594,528,532,TF反転,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,33,,10590,,529,,TFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,34,,10591,10594,530,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,35,,10593,,531,,失敗、１０５９３から,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,36,,10594,,532,,TF only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,37,,10595,10594,533,532,片側放電,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,38,,10596,10594,534,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,39,,10597,10594,535,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,40,,10598,10594,536,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,41,,10599,10594,537,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,42,,10600,10594,538,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,43,,10601,10594,539,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,44,,10602,10594,540,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,45,,10603,10594,541,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,46,,10604,10594,542,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,47,,10605,10594,543,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,48,,10606,10594,544,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,49,,10607,10594,545,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,50,,10608,10594,546,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,51,,10609,10594,547,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,52,,10610,10594,548,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,53,,10611,10594,549,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,54,,10612,10594,550,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,,,,,,,TF放電失敗、ねじとび,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,56,,10613,10594,551,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,57,,10614,10594,552,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,58,,10615,10594,553,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,59,,10616,10594,554,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230125,60,,10617,10594,555,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Doi,Funato,Takeda",,,,,,,,"CB2,3：FCのPF→SEP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,1,,10618,,556,,CB2片側：逆極性,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,2,,10619,,557,,CB3片側：逆極性,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,3,,10620,,558,,"CB2,3の極性反転、CB2片側（Ch9）、校正ロゴ（Ch7、積分器ありだった）",,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,4,,10621,,559,,CB2片側（Ch9）、校正ロゴ（Ch7積分器ありだった）,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,5,,10622,,560,,CB2片側（Ch9）、校正ロゴ（Ch7積分器ありだった）,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,6,,10623,,561,,成功：CB2片側（Ch9）、校正ロゴ（Ch7）,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,7,,10624,,562,,成功：CB3片側（Ch8）、校正ロゴ（Ch7）,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,8,,10625,,563,,PFonly,39,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,9,,10626,,564,,PFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,10,,10628,,566,,TFonly 4kV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,11,,10629,,567,,"TFonly 4kV: 3-1,2,5,6,オペアンプ変更",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,12,,10631,,569,,TFonly 4kV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,13,,10632,,570,,PF only,39,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,14,,10633,10631,571,569,ST,,,,,,,,,,,,,120,,,,H,,,,,,,,,,,,,,,,,,,,,
,,230126,15,,10634,10631,572,569,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,16,,10635,10631,573,569,,,,,,,,,,,,,,120,,,,,5.78,,,,,,,,,,,,,,,,,,,,
,,230126,17,,10636,10631,574,569,CB3（z+）を37kVに調節,39,,,37,,,,,,,,,120,,,,,4.8,,,,,,,,,,,,,,,,,,,,
,,230126,18,,10637,10631,575,569,,,,,35,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,19,,10638,10631,576,569,,,,,,,,,,,,,,120,,,,,11.4,,,,,,,,,,,,,,,,,,,,
,,230126,20,,10639,10631,577,569,,,,,,,,,,,,,,120,,,,,12.2,,,,,,,,,,,,,,,,,,,,
,,230126,21,,10640,10631,578,569,,,,,,,,,,,,,,120,,,,,8,,,,,,,,,,,,,,,,,,,,
,,230126,22,,10641,10631,579,569,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,23,,10642,10631,580,569,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230126,24,,10643,10631,581,569,"CB2(CH9,z負）自爆、ずっとEFかかってなかった",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Doi, Nakau, Takeda",230127,1,,10645,0,583,0,"PF39kVonly, CH9放電失敗",39,,,39,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,2,,10646,0,584,0,TF4kVonly,0,,,0,,,,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,3,,10647,0,585,0,PF39kVonly,39,,,39,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,4,,10648,10646,586,584,"plasma, CH9放電失敗",39,,,39,,,,4,,,,,150,,,,Ar,1.08,,,,,,,,,,,,,,,,,,,,
,,230127,5,,10649,10646,587,584,"plasma,EFなし",39,,,39,,,,4,,,,,0,,,,,,,,,,,,,469-475usノイズ,,,,,,,,,,,,
,,230127,6,,10650,10646,588,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,2,5,1000,,450
,,230127,7,,10651,10646,589,584,"plasma, CH9放電失敗",39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,473-475usノイズ,,,,,,,,2,5,1000,,450
,,230127,8,,10652,10646,590,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,479usノイズ,,,,,,,,2,5,1000,,465
,,230127,9,,10653,10646,591,584,"plasma, CH9放電失敗",39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,2,5,1000,,465
,,230127,10,,10654,10646,592,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,"ok,479usノイズ",,,,,,,,2,5,700,,465
,,230127,11,,10655,10646,593,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,,,,,,,,,1,2,1000,トリガ入らず,470
,,230127,12,,10656,10646,594,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,,,,,,,,,,,,,
,,230127,13,,10657,10646,595,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,14,,10658,10646,596,584,"plasma成功,z正（CB3）弱める",37,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,15,,10659,10646,597,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,16,,10660,10646,598,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,17,,10661,10646,599,584,"plasma, CH9放電失敗",37,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,,,,,,,,,,,,,
,,230127,18,,10662,10646,600,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,1.2,,,,,,,,"ok, 462usプル",,,,,,,,,,,,
,,230127,19,,10663,10646,601,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,20,,10664,10646,602,584,plasma成功,20,,,20,,,,4,,,,,150,,,,,1.2,,,,,,,,461-463usプルプラズモイド、ok,,,,,,,,,,,,
,,230127,21,,10665,10646,603,584,"plasma, CH9放電失敗",20,,,20,,,,4,,,,,150,,,,,1.2,,,,,,,,,,,,,,,,,,,,
,,230127,22,,10666,10646,604,584,plasma成功,20,,,20,,,,4,,,,,150,,,,,1.2,,,,,,,,461-463usプルプラズモイド,,,,,,,,,,,,
,,230127,23,,10667,10646,605,584,plasma成功,20,,,20,,,,4,,,,,150,,,,,1.2,,,,,,,,461usプルプラズモイド,,,,,,,,,,,,
,,230127,24,,10668,10646,606,584,"plasma成功, Br微妙か？",20,,,20,,,,4,,,,,150,,,,,1.2,,,,,,,,,,,,,,,,,,,,
,,230127,25,,10669,10646,607,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,1.2,,,,,,,,461usプルプラズモイド、ok,,,,,,,,,,,,
,,230127,26,,10670,10646,608,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,27,,10671,10646,609,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,1.2,,,,,,,,461usプルプラズモイド、ok,,,,,,,,,,,,
,,230127,28,,10672,10646,610,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,,,,,,,,,463usプルプラズモイド、ok,,,,,,,,,,,,
,,230127,29,,10673,10646,611,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,30,,10674,10646,612,584,plasma成功,25,,,25,,,,4,,,,,150,,,,,1.2,,,,,,,,ok,,,,,,,,,,,,
,,230127,31,,10675,10646,613,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,32,,10676,10646,614,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,,,,,,,,,ok、sheet強,,,,,,,,,,,,
,,230127,33,,10677,10646,615,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,34,,10678,10646,616,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,35,,10679,10646,617,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,36,,10680,10646,618,584,plasma成功,30,,,30,,,,4,,,,,150,,,,,,,,,,,,,ok、466usブロブ？,,,,,,,,,,,,
,,230127,37,,10681,10646,619,584,plasma成功,35,,,35,,,,4,,,,,150,,,,,,,,,,,,,ok、463usプル,,,,,,,,,,,,
,,230127,38,,10682,10646,620,584,plasma成功,35,,,35,,,,4,,,,,150,,,,,,,,,,,,,ok、sheet強,,,,,,,,,,,,
,,230127,39,,10683,10646,621,584,plasma成功,35,,,35,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,40,,10684,10646,622,584,plasma成功,35,,,35,,,,4,,,,,150,,,,,,,,,,,,,ok、461usプルプラズモイド,,,,,,,,,,,,
,,230127,41,,10685,10646,623,584,plasma成功,35,,,35,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,42,,10686,10646,624,584,plasma成功,35,,,35,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,43,,10687,10646,625,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,44,,10688,10646,626,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok、sheet強、468usブロブ？,,,,,,,,,,,,
,,230127,45,,10689,10646,627,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,46,,10690,10646,628,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,47,,10691,10646,629,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok、sheet強,,,,,,,,,,,,
,,230127,48,,10692,10646,630,584,plasma成功,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok、461usプラズモイド？,,,,,,,,,,,,
,,230127,49,,10693,10694,631,632,plasma成功,39,,,39,,,,2,,,,,150,,,,,,,,,,,,,461usプル,,,,,,,,,,,,
,,230127,50,,10694,0,632,0,TFonly,0,,,0,,,,2,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,51,,10695,0,633,0,PFonly,39,,,39,,,,0,,,,,0,,,,,,,,,,,,,較正用,,,,,,,,,,,,
,,230127,52,,10696,0,634,0,PFonly,30,,,30,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,53,,10697,0,635,0,PFonly,35,,,35,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,54,,10698,0,636,0,PFonly,25,,,25,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,55,,10699,0,637,0,PFonly,20,,,20,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,56,,10700,10694,638,632,plasma成功,39,,,39,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,57,,10701,0,639,0,TFonly,0,,,0,,,,3.5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,58,,10702,10701,640,639,plasma成功,21,,,21,,,,3.5,,,,,150,,,,,,,,,,,,,461usプルプラズモイド,,,,,,,,,,,,
,,230127,59,,10703,10701,641,639,plasma成功,21,,,21,,,,3.5,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,60,,10704,10701,642,639,plasma成功,22,,,22,,,,3.5,,,,,150,,,,,,,,,,,,,461usプルプラズモイド,,,,,,,,,,,,
,,230127,61,,10705,10701,643,639,plasma成功,22,,,22,,,,3.5,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,62,,10706,10646,644,584,"plasma, CH9放電失敗, Ipロゴ落ちてる？",37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,63,,10707,10646,645,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok、470usブロブ？,,,,,,,,,,,,
,,230127,64,,10708,10646,646,584,"plasma, CH9放電失敗",37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,65,,10709,10646,647,584,"plasma, CH9放電失敗",37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,66,,10710,10646,648,584,"plasma, CH9放電失敗",37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,67,,10711,10646,649,584,"plasma成功,d-tacqデータなし",37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,68,,10712,10646,650,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,467usブロブ,,,,,,,,,,,,
,,230127,69,,10713,10646,651,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,70,,10714,10646,652,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,468usblob,,,,,,,,,,,,
,,230127,71,,10715,10646,653,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,1.2,,,,,,,,ok、sheet強,,,,,,,,,,,,
,,230127,72,,10716,10646,654,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,468usブロブ？,,,,,,,,,,,,
,,230127,73,,10717,10646,655,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230127,74,,10718,10646,656,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok、469usブロブあり？,,,,,,,,,,,,
,,230127,75,,10719,10646,657,584,plasma成功,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,76,,10720,10646,658,584,H 2.0mTorr,37,,,39,,,,4,,,,,150,,,,,2,,,,,,,,ok,,,,,,,,,,,,
,,230127,77,,10721,10646,659,584,,37,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,78,,10722,10646,660,584,放電タイミングやや早い,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok、472-473us ブロブ？,,,,,,,,,,,,
,,230127,79,,10723,10646,661,584,,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,80,,10724,10646,662,584,,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,,230127,81,,10725,10646,663,584,,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,ok,,,,,,,,,,,,
,"Funato,Doi",230128,1,,10726,0,664,0,PF30kVonly,30,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,2,,10727,0,665,0,TF3kVonly,0,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,3,,10728,0,666,0,PF39kVonly,39,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,4,,10729,0,667,0,TF4kVonly,0,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,5,,10730,10729,668,667,vacuum,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,6,,10731,10729,669,667,EFなし,39,,,39,,,,4,,,,,0,,,,H,3.28,,,,,,,,,,,,,,,,,,,,
,,230128,7,,10732,10729,670,667,plasma,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,8,,10733,10729,671,667,plasma,39,,,39,,,,4,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
,,230128,9,,10734,10729,672,667,CB2(z負）弱める,39,,,38,,,,4,,,,,150,,,,,3.4,,,,,,,,,,,,,,,,,,,,
,,230128,10,,10735,10729,673,667,ガス圧上げた（H 6.5mTorr）,39,,,38,,,,4,,,,,150,,,,,6.5,,,,,,,,,,,,,,,,,,,,
,,230128,11,,10736,10729,674,667,,39,,,38,,,,4,,,,,150,,,,,6.5,,,,,,,,,,,,,,,,,,,,
,,230128,12,,10737,10729,675,667,,39,,,38,,,,4,,,,,150,,,,,6.5,,,,,,,,,,,,,,,,,,,,
,,230128,13,,10738,10729,676,667,,39,,,38,,,,4,,,,,150,,,,,6.5,,,,,,,,466usプルプラズモイド？,,,,,,,,,,,,
,,230128,14,,10739,10729,677,667,,39,,,38,,,,4,,,,,150,,,,,6.5,,,,,,,,,,,,,,,,,,,,
,,230128,15,,10740,10729,678,667,,39,,,38,,,,4,,,,,150,,,,,5,,,,,,,,,,,,,,,,,,,,
,,230128,16,,10741,10729,679,667,,39,,,38,,,,4,,,,,150,,,,,5.3,,,,,,,,,,,,,,,,,,,,
,,230128,17,,10742,10729,680,667,,39,,,38,,,,4,,,,,150,,,,,5.3,,,,,,,,466usプルプラズモイド？,,,,,,,,,,,,
,,230128,18,,10743,10729,681,667,,35,,,35,,,,4,,,,,150,,,,,5.3,,,,,,,,,,,,,,,,,,,,
,,230128,19,,10744,10729,682,667,,39,,,38,,,,4,,,,,150,,,,,11.8,,,,,,,,466usプルプラズモイド？,,,,,,,,,,,,
,,230128,20,,10745,10729,683,667,,39,,,38,,,,4,,,,,150,,,,,11.8,,,,,,,,,,,,,,,,,,,,
,,230128,21,,10746,10729,684,667,,39,,,38,,,,4,,,,,150,,,,,11.8,,,,,,,,466usプルプラズモイド？,,,,,,,,,,,,
